23.4473476 -44.3127441 GRU  I
23.4470997 -43.3127480 GRU  I
23.4468594 -42.3127518 GRU  I
23.4466267 -41.3127556 GRU  I
23.4463997 -40.3127594 GRU  I
23.4461803 -39.3127594 GRU  O
23.4459667 -38.3127632 GRU  I
23.4457607 -37.3127670 GRU  I
23.4455585 -36.3127670 GRU  O
23.3794880 -36.3147964 GRU  I
23.3134079 -36.3170319 GRU  I
23.2473278 -36.3194733 GRU  I
23.1812534 -36.3221207 GRU  I
23.1151676 -36.3249741 GRU  O
16.8537273 +03.7852108 HER  O
16.7870789 +03.7736888 HER  I
16.7204418 +03.7622373 HER  I
16.6537952 +03.7508569 HER  I
16.5871487 +03.7395523 HER  I
16.5205135 +03.7283287 HER  I
16.4538689 +03.7171862 HER  I
16.3872261 +03.7061300 HER  I
16.3705730 +03.7033811 HER  O
16.3039303 +03.6924374 HER  I
16.2372894 +03.6815875 HER  I
16.1873112 +03.6735139 HER  O
16.1865921 +04.6734562 HER  I
16.1858711 +05.6733980 HER  I
16.1851482 +06.6733398 HER  I
16.1844215 +07.6732812 HER  I
16.1836910 +08.6732225 HER  I
16.1829567 +09.6731634 HER  I
16.1822186 +10.6731043 HER  I
16.1814747 +11.6730442 HER  I
16.1807251 +12.6729841 HER  I
16.1799717 +13.6729231 HER  I
16.1792107 +14.6728621 HER  I
16.1784420 +15.6728001 HER  O
16.1118946 +15.6621370 HER  I
16.0453415 +15.6515751 HER  I
16.0120716 +15.6463346 HER  O
16.0113163 +16.6462746 HER  I
16.0105515 +17.6462154 HER  I
16.0097771 +18.6461544 HER  I
16.0089951 +19.6460934 HER  I
16.0082035 +20.6460323 HER  I
16.0074005 +21.6459675 HER  O
16.0738926 +21.6564674 HER  I
16.1237717 +21.6644115 HER  O
16.1229439 +22.6643448 HER  I
16.1221027 +23.6642799 HER  I
16.1212482 +24.6642113 HER  I
16.1203823 +25.6641407 HER  O
16.1868610 +25.6748180 HER  I
16.2533455 +25.6855946 HER  O
16.2524471 +26.6855240 HER  O
16.3189220 +26.6963940 HER  I
16.3854122 +26.7073574 HER  I
16.4186535 +26.7128716 HER  O
16.4177189 +27.7127934 HER  I
16.4167671 +28.7127151 HER  I
16.4157982 +29.7126350 HER  I
16.4148083 +30.7125511 HER  I
16.4137974 +31.7124672 HER  I
16.4127655 +32.7123833 HER  I
16.4117107 +33.7122917 HER  I
16.4106312 +34.7122040 HER  I
16.4095230 +35.7121124 HER  I
16.4083881 +36.7120171 HER  I
16.4072247 +37.7119217 HER  I
16.4060268 +38.7118225 HER  I
16.4047966 +39.7117195 HER  O
16.3384266 +39.7007294 HER  I
16.2720585 +39.6898308 HER  I
16.2057018 +39.6790276 HER  I
16.1393642 +39.6683235 HER  I
16.0730286 +39.6577187 HER  I
16.0067005 +39.6472168 HER  I
15.9403925 +39.6368256 HER  I
15.8740845 +39.6265450 HER  I
15.8243618 +39.6189079 HER  O
15.8231993 +40.6188202 HER  I
15.8220024 +41.6187286 HER  I
15.8207664 +42.6186333 HER  I
15.8194904 +43.6185379 HER  I
15.8181725 +44.6184387 HER  I
15.8168068 +45.6183319 HER  I
15.8153925 +46.6182251 HER  I
15.8139248 +47.6181107 HER  I
15.8123989 +48.6179924 HER  I
15.8108120 +49.6178741 HER  I
15.8091593 +50.6177483 HER  I
15.8083057 +51.1176796 HER  O
15.8744230 +51.1278496 HER  I
15.9405422 +51.1381302 HER  I
16.0066853 +51.1485214 HER  I
16.0728455 +51.1590233 HER  I
16.1390095 +51.1696243 HER  I
16.2051983 +51.1803284 HER  I
16.2714043 +51.1911316 HER  I
16.3376122 +51.2020302 HER  I
16.4038486 +51.2130203 HER  I
16.4700985 +51.2240982 HER  I
16.5363560 +51.2352600 HER  I
16.6026402 +51.2465019 HER  I
16.6689377 +51.2578239 HER  I
16.7352448 +51.2692184 HER  I
16.8015766 +51.2806892 HER  I
16.8679237 +51.2922249 HER  I
16.9342785 +51.3038254 HER  I
17.0006599 +51.3154869 HER  I
17.0504551 +51.3242683 HER  O
17.0524235 +50.3244438 HER  O
17.1188431 +50.3362083 HER  I
17.1852684 +50.3480186 HER  I
17.2517223 +50.3598785 HER  I
17.3181934 +50.3717842 HER  I
17.3846684 +50.3837280 HER  I
17.4511719 +50.3957062 HER  I
17.5176907 +50.4077225 HER  I
17.5842190 +50.4197655 HER  I
17.6507721 +50.4318352 HER  I
17.7173424 +50.4439278 HER  I
17.7839184 +50.4560394 HER  I
17.8505230 +50.4681625 HER  I
17.9171448 +50.4803009 HER  I
17.9837742 +50.4924469 HER  I
18.0504303 +50.5045929 HER  I
18.1171017 +50.5167427 HER  I
18.1837826 +50.5288887 HER  I
18.2504902 +50.5410271 HER  I
18.2838459 +50.5470886 HER  O
18.2858047 +49.5472679 HER  I
18.2876835 +48.5474358 HER  I
18.2894917 +47.5476036 HER  O
18.2311249 +47.5369873 HER  O
18.2328644 +46.5371475 HER  I
18.2345428 +45.5372963 HER  I
18.2361622 +44.5374451 HER  I
18.2377262 +43.5375862 HER  I
18.2392406 +42.5377235 HER  I
18.2407055 +41.5378609 HER  I
18.2421265 +40.5379868 HER  I
18.2435074 +39.5381165 HER  I
18.2448463 +38.5382347 HER  I
18.2461510 +37.5383530 HER  I
18.2474194 +36.5384712 HER  I
18.2486553 +35.5385818 HER  I
18.2498627 +34.5386925 HER  I
18.2510395 +33.5387993 HER  I
18.2521896 +32.5389061 HER  I
18.2533150 +31.5390053 HER  I
18.2544155 +30.5391083 HER  I
18.2549591 +30.0391560 HER  O
18.3216515 +30.0512829 HER  I
18.3883438 +30.0633926 HER  I
18.4467182 +30.0739765 HER  O
18.4477825 +29.0740719 HER  I
18.4488277 +28.0741653 HER  I
18.4498520 +27.0742588 HER  I
18.4508591 +26.0743504 HER  O
18.5175571 +26.0864201 HER  I
18.5842762 +26.0984669 HER  I
18.6509991 +26.1104832 HER  I
18.7177181 +26.1224651 HER  I
18.7844563 +26.1344128 HER  I
18.8512001 +26.1463203 HER  I
18.9179420 +26.1581821 HER  I
18.9513245 +26.1640968 HER  O
18.9518108 +25.6641407 HER  O
18.9527702 +24.6642246 HER  I
18.9537163 +23.6643085 HER  I
18.9546471 +22.6643906 HER  I
18.9555626 +21.6644707 HER  I
18.9559422 +21.2478352 HER  O
18.9568405 +20.2479153 HER  I
18.9577293 +19.2479935 HER  I
18.9582424 +18.6647091 HER  O
18.9591141 +17.6647854 HER  I
18.9599743 +16.6648636 HER  I
18.9608269 +15.6649370 HER  I
18.9616718 +14.6650124 HER  I
18.9625092 +13.6650867 HER  I
18.9633389 +12.6651602 HER  I
18.9637508 +12.1651964 HER  O
18.8970451 +12.1533661 HER  I
18.8303432 +12.1414890 HER  I
18.7636547 +12.1295710 HER  I
18.7592030 +12.1287737 HER  O
18.6925087 +12.1168118 HER  I
18.6258144 +12.1048155 HER  I
18.5591354 +12.0927877 HER  I
18.4924488 +12.0807314 HER  I
18.4257660 +12.0686502 HER  I
18.3590946 +12.0565510 HER  I
18.3468723 +12.0543308 HER  O
18.3460255 +13.0542526 HER  I
18.3451710 +14.0541754 HER  I
18.3448849 +14.3874788 HER  O
18.2782059 +14.3753576 HER  I
18.2115402 +14.3632250 HER  I
18.1448689 +14.3510818 HER  I
18.0782013 +14.3389339 HER  I
18.0115452 +14.3267860 HER  I
17.9448853 +14.3146391 HER  I
17.8782272 +14.3024979 HER  I
17.8115826 +14.2903690 HER  I
17.7449322 +14.2782507 HER  I
17.6782856 +14.2661495 HER  I
17.6116543 +14.2540722 HER  I
17.5450134 +14.2420158 HER  I
17.4783783 +14.2299891 HER  I
17.4117546 +14.2179947 HER  I
17.3451252 +14.2060347 HER  O
17.3459702 +13.2061110 HER  I
17.3463898 +12.7061481 HER  O
17.2797604 +12.6942263 HER  I
17.2131443 +12.6823492 HER  I
17.1465206 +12.6705160 HER  I
17.0798969 +12.6587324 HER  I
17.0132904 +12.6470041 HER  I
16.9466763 +12.6353312 HER  I
16.8800640 +12.6237192 HER  I
16.8467655 +12.6179380 HER  O
16.8475704 +11.6180077 HER  I
16.8483715 +10.6180763 HER  I
16.8491669 +09.6181459 HER  I
16.8499565 +08.6182137 HER  I
16.8507423 +07.6182818 HER  I
16.8515263 +06.6183500 HER  I
16.8523045 +05.6184173 HER  I
16.8530827 +04.6184850 HER  I
16.8537273 +03.7852108 HER  O
 3.9403923 -39.6368256 HOR  O
 4.0067000 -39.6472168 HOR  I
 4.0730276 -39.6577187 HOR  I
 4.1393647 -39.6683235 HOR  I
 4.2057023 -39.6790276 HOR  I
 4.2720599 -39.6898308 HOR  I
 4.3384275 -39.7007294 HOR  O
 4.3371716 -40.7006264 HOR  I
 4.3358769 -41.7005234 HOR  I
 4.3345413 -42.7004089 HOR  I
 4.3331618 -43.7002983 HOR  I
 4.3317361 -44.7001801 HOR  I
 4.3302598 -45.7000580 HOR  I
 4.3287301 -46.6999321 HOR  I
 4.3271422 -47.6998024 HOR  I
 4.3254924 -48.6996651 HOR  O
 4.2592373 -48.6887817 HOR  I
 4.1929965 -48.6779976 HOR  I
 4.1433272 -48.6699715 HOR  O
 4.1416535 -49.6698380 HOR  I
 4.1399093 -50.6697006 HOR  O
 4.0737367 -50.6590958 HOR  I
 4.0075684 -50.6485939 HOR  I
 3.9414146 -50.6381989 HOR  I
 3.8918111 -50.6304779 HOR  O
 3.8900611 -51.6303406 HOR  I
 3.8882320 -52.6301994 HOR  I
 3.8879192 -52.7968445 HOR  O
 3.8218448 -52.7866554 HOR  I
 3.7557755 -52.7765770 HOR  I
 3.6897213 -52.7666206 HOR  I
 3.6236916 -52.7567863 HOR  I
 3.5576668 -52.7470779 HOR  O
 3.5558527 -53.7469406 HOR  I
 3.5539503 -54.7468033 HOR  I
 3.5519514 -55.7466583 HOR  I
 3.5498476 -56.7465019 HOR  I
 3.5491211 -57.0797844 HOR  O
 3.4832273 -57.0702171 HOR  I
 3.4173596 -57.0607834 HOR  I
 3.3514986 -57.0514793 HOR  I
 3.2856536 -57.0423164 HOR  I
 3.2527421 -57.0377846 HOR  O
 3.2506263 -58.0376396 HOR  I
 3.2483888 -59.0374794 HOR  I
 3.2460172 -60.0373192 HOR  I
 3.2434976 -61.0371475 HOR  I
 3.2408137 -62.0369644 HOR  I
 3.2379477 -63.0367699 HOR  I
 3.2348778 -64.0365524 HOR  I
 3.2315798 -65.0363312 HOR  I
 3.2280247 -66.0360870 HOR  I
 3.2241793 -67.0358200 HOR  O
 3.1588156 -67.0269241 HOR  I
 3.0934854 -67.0181732 HOR  I
 3.0281677 -67.0095673 HOR  I
 2.9628725 -67.0011063 HOR  I
 2.8976090 -66.9927979 HOR  I
 2.8323574 -66.9846420 HOR  I
 2.7671268 -66.9766388 HOR  I
 2.7019267 -66.9687958 HOR  I
 2.6367369 -66.9611130 HOR  I
 2.5715668 -66.9535904 HOR  I
 2.5064263 -66.9462280 HOR  I
 2.4412947 -66.9390335 HOR  I
 2.3761814 -66.9320068 HOR  I
 2.3110960 -66.9251556 HOR  I
 2.2460182 -66.9184723 HOR  I
 2.2134907 -66.9151917 HOR  O
 2.2162697 -65.9153290 HOR  I
 2.2188399 -64.9154587 HOR  I
 2.2212253 -63.9155769 HOR  I
 2.2234464 -62.9156952 HOR  I
 2.2255208 -61.9157982 HOR  I
 2.2274640 -60.9158936 HOR  I
 2.2292888 -59.9159851 HOR  I
 2.2310069 -58.9160690 HOR  I
 2.2326283 -57.9161568 HOR  O
 2.2341619 -56.9162292 HOR  I
 2.2356155 -55.9163017 HOR  I
 2.2369959 -54.9163704 HOR  I
 2.2383096 -53.9164352 HOR  I
 2.2389429 -53.4164696 HOR  O
 2.3046856 -53.4231339 HOR  I
 2.3704484 -53.4299736 HOR  I
 2.4362218 -53.4369850 HOR  I
 2.4855564 -53.4423561 HOR  O
 2.4869003 -52.4424286 HOR  I
 2.4881847 -51.4424973 HOR  I
 2.4894140 -50.4425697 HOR  O
 2.5552864 -50.4498863 HOR  I
 2.6211786 -50.4573669 HOR  I
 2.6870813 -50.4650154 HOR  I
 2.7365129 -50.4708595 HOR  O
 2.7377923 -49.4709320 HOR  I
 2.7390206 -48.4710045 HOR  O
 2.8049831 -48.4789391 HOR  I
 2.8709660 -48.4870338 HOR  I
 2.9369590 -48.4952812 HOR  I
 3.0029528 -48.5036812 HOR  I
 3.0689676 -48.5122337 HOR  O
 3.0702651 -47.5123215 HOR  I
 3.0715141 -46.5124016 HOR  I
 3.0727181 -45.5124779 HOR  O
 3.1388080 -45.5211868 HOR  I
 3.2048981 -45.5300369 HOR  I
 3.2710087 -45.5390320 HOR  I
 3.3371296 -45.5481682 HOR  I
 3.4032512 -45.5574417 HOR  I
 3.4693937 -45.5668488 HOR  I
 3.4859335 -45.5692215 HOR  O
 3.4872141 -44.5693169 HOR  I
 3.4884515 -43.5694046 HOR  O
 3.5546322 -43.5789795 HOR  I
 3.6208336 -43.5886841 HOR  I
 3.6870456 -43.5985146 HOR  I
 3.7532582 -43.6084633 HOR  I
 3.8194916 -43.6185379 HOR  I
 3.8857362 -43.6287231 HOR  I
 3.9354243 -43.6364403 HOR  O
 3.9367254 -42.6365395 HOR  I
 3.9379854 -41.6366425 HOR  I
 3.9392068 -40.6367340 HOR  I
 3.9403923 -39.6368256 HOR  O
 8.1822786 -11.3687992 HYA  O
 8.1829901 -10.3688536 HYA  I
 8.1836977 -09.3689089 HYA  I
 8.1844006 -08.3689623 HYA  I
 8.1851006 -07.3690166 HYA  I
 8.1857967 -06.3690705 HYA  I
 8.1864910 -05.3691239 HYA  I
 8.1871824 -04.3691773 HYA  I
 8.1878719 -03.3692307 HYA  I
 8.1885595 -02.3692839 HYA  I
 8.1892471 -01.3693370 HYA  I
 8.1899338 -00.3693900 HYA  O
 8.1906204 +00.6305570 HYA  I
 8.1913071 +01.6305040 HYA  I
 8.1919947 +02.6304510 HYA  I
 8.1926832 +03.6303976 HYA  I
 8.1933727 +04.6303444 HYA  I
 8.1940651 +05.6302910 HYA  I
 8.1947594 +06.6302376 HYA  O
 8.2613735 +06.6200042 HYA  I
 8.3279867 +06.6098871 HYA  I
 8.3945885 +06.5998902 HYA  I
 8.4611988 +06.5900135 HYA  I
 8.5278082 +06.5802622 HYA  I
 8.5944061 +06.5706396 HYA  I
 8.6610136 +06.5611467 HYA  I
 8.7276192 +06.5517874 HYA  I
 8.7942133 +06.5425658 HYA  I
 8.8608170 +06.5334821 HYA  I
 8.9274187 +06.5245404 HYA  I
 8.9940109 +06.5157447 HYA  I
 9.0606108 +06.5070953 HYA  I
 9.1272106 +06.4985962 HYA  I
 9.1937981 +06.4902506 HYA  I
 9.2603951 +06.4820595 HYA  I
 9.3269911 +06.4740252 HYA  I
 9.3602839 +06.4700689 HYA  O
 9.4268789 +06.4622765 HYA  I
 9.4934626 +06.4546485 HYA  I
 9.5600557 +06.4471850 HYA  I
 9.6266470 +06.4398904 HYA  I
 9.6932278 +06.4327669 HYA  O
 9.6927528 +05.4327922 HYA  I
 9.6922798 +04.4328170 HYA  I
 9.6918077 +03.4328420 HYA  I
 9.6913366 +02.4328671 HYA  I
 9.6908665 +01.4328918 HYA  I
 9.6903973 +00.4329166 HYA  I
 9.6899271 -00.5670585 HYA  O
 9.6894569 -01.5670336 HYA  I
 9.6889868 -02.5670087 HYA  I
 9.6885157 -03.5669839 HYA  I
 9.6880436 -04.5669589 HYA  I
 9.6875706 -05.5669336 HYA  I
 9.6870947 -06.5669088 HYA  I
 9.6866179 -07.5668836 HYA  I
 9.6861391 -08.5668583 HYA  I
 9.6856575 -09.5668335 HYA  I
 9.6851721 -10.5668068 HYA  I
 9.6846848 -11.5667810 HYA  O
 9.7514858 -11.5737553 HYA  I
 9.8182878 -11.5805540 HYA  I
 9.8850822 -11.5871744 HYA  I
 9.9518881 -11.5936165 HYA  I
10.0186958 -11.5998783 HYA  I
10.0854950 -11.6059551 HYA  I
10.1523056 -11.6118488 HYA  I
10.2191181 -11.6175556 HYA  I
10.2859211 -11.6230726 HYA  I
10.3527365 -11.6284008 HYA  I
10.4195518 -11.6335373 HYA  I
10.4863596 -11.6384792 HYA  I
10.5531778 -11.6432276 HYA  I
10.6199980 -11.6477785 HYA  I
10.6868086 -11.6521320 HYA  I
10.7536306 -11.6562872 HYA  I
10.8204536 -11.6602411 HYA  I
10.8538609 -11.6621428 HYA  O
10.8535995 -12.6621361 HYA  I
10.8533363 -13.6621275 HYA  I
10.8530712 -14.6621208 HYA  I
10.8528032 -15.6621132 HYA  I
10.8525324 -16.6621056 HYA  I
10.8522596 -17.6620979 HYA  I
10.8519831 -18.6620903 HYA  I
10.8517027 -19.6620827 HYA  O
10.9186440 -19.6657410 HYA  I
10.9353724 -19.6666222 HYA  O
10.9351082 -20.6666145 HYA  I
10.9348402 -21.6666088 HYA  I
10.9345694 -22.6666012 HYA  I
10.9342937 -23.6665936 HYA  I
10.9340143 -24.6665878 HYA  I
10.9338722 -25.1665821 HYA  O
11.0009031 -25.1699905 HYA  I
11.0679350 -25.1731930 HYA  I
11.1349592 -25.1761894 HYA  I
11.2019949 -25.1789799 HYA  I
11.2690315 -25.1815605 HYA  I
11.3360605 -25.1839333 HYA  I
11.4031000 -25.1860962 HYA  I
11.4701405 -25.1880493 HYA  I
11.5371733 -25.1897926 HYA  I
11.6042166 -25.1913223 HYA  I
11.6712608 -25.1926422 HYA  I
11.7382946 -25.1937504 HYA  I
11.8053398 -25.1946449 HYA  I
11.8723850 -25.1953259 HYA  I
11.9394207 -25.1957951 HYA  O
12.0064669 -25.1960506 HYA  I
12.0735130 -25.1960945 HYA  I
12.1405487 -25.1959229 HYA  I
12.2075949 -25.1955395 HYA  I
12.2746410 -25.1949425 HYA  I
12.3416758 -25.1941319 HYA  I
12.4087200 -25.1931095 HYA  I
12.4757652 -25.1918755 HYA  I
12.5427990 -25.1904297 HYA  I
12.6098413 -25.1887703 HYA  I
12.6768827 -25.1869011 HYA  I
12.6936350 -25.1864014 HYA  O
12.6934729 -24.1864052 HYA  I
12.6933126 -23.1864071 HYA  I
12.6932335 -22.6864090 HYA  O
12.7602310 -22.6842785 HYA  I
12.8272285 -22.6819382 HYA  I
12.8942146 -22.6793900 HYA  I
12.9444580 -22.6773415 HYA  O
13.0114517 -22.6744289 HYA  I
13.0784435 -22.6713104 HYA  I
13.1454239 -22.6679859 HYA  I
13.2124128 -22.6644592 HYA  I
13.2793999 -22.6607265 HYA  I
13.3463755 -22.6567936 HYA  I
13.4133577 -22.6526585 HYA  I
13.4803391 -22.6483231 HYA  I
13.5473070 -22.6437912 HYA  I
13.6142836 -22.6390610 HYA  I
13.6812572 -22.6341362 HYA  I
13.7482185 -22.6290169 HYA  I
13.8151875 -22.6237068 HYA  I
13.8821526 -22.6182041 HYA  I
13.9491062 -22.6125126 HYA  I
14.0160666 -22.6066341 HYA  I
14.0830240 -22.6005707 HYA  I
14.1499681 -22.5943241 HYA  I
14.2169189 -22.5878944 HYA  I
14.2838669 -22.5812855 HYA  I
14.3508015 -22.5744991 HYA  I
14.3675394 -22.5727749 HYA  O
14.3680820 -23.5727463 HYA  I
14.3686333 -24.5727196 HYA  I
14.3689127 -25.0727024 HYA  O
14.4358864 -25.0656929 HYA  I
14.5028467 -25.0585117 HYA  I
14.5698137 -25.0511589 HYA  I
14.6367760 -25.0436382 HYA  I
14.7037239 -25.0359516 HYA  I
14.7706776 -25.0281010 HYA  I
14.8376265 -25.0200882 HYA  I
14.9045610 -25.0119171 HYA  I
14.9715014 -25.0035896 HYA  I
15.0384369 -24.9951096 HYA  O
15.0391340 -25.9950657 HYA  I
15.0398436 -26.9950199 HYA  I
15.0405655 -27.9949722 HYA  I
15.0413017 -28.9949265 HYA  I
15.0420513 -29.9948788 HYA  O
14.9750519 -30.0033684 HYA  I
14.9080467 -30.0117035 HYA  I
14.8410454 -30.0198822 HYA  I
14.7740288 -30.0279026 HYA  I
14.7070074 -30.0357628 HYA  I
14.6399899 -30.0434570 HYA  I
14.5729570 -30.0509853 HYA  I
14.5059195 -30.0583458 HYA  I
14.4388866 -30.0655365 HYA  I
14.3718386 -30.0725536 HYA  I
14.3047857 -30.0793953 HYA  I
14.2377377 -30.0860577 HYA  I
14.1706762 -30.0925446 HYA  I
14.1036100 -30.0988483 HYA  I
14.0365486 -30.1049671 HYA  I
13.9694738 -30.1109028 HYA  I
13.9023952 -30.1166515 HYA  I
13.8353224 -30.1222095 HYA  I
13.7682362 -30.1275787 HYA  I
13.7011461 -30.1327553 HYA  I
13.6340618 -30.1377373 HYA  I
13.5669651 -30.1425247 HYA  I
13.4998646 -30.1471157 HYA  I
13.4327698 -30.1515083 HYA  I
13.3656635 -30.1557007 HYA  I
13.2985535 -30.1596928 HYA  I
13.2314510 -30.1634808 HYA  I
13.1643362 -30.1670685 HYA  I
13.0972195 -30.1704502 HYA  I
13.0301104 -30.1736240 HYA  I
12.9629879 -30.1765938 HYA  I
12.8958645 -30.1793575 HYA  I
12.8287497 -30.1819096 HYA  I
12.7616224 -30.1842556 HYA  I
12.6944933 -30.1863899 HYA  I
12.6944933 -30.1863899 HYA  O
12.6946745 -31.1863880 HYA  I
12.6948605 -32.1863823 HYA  I
12.6950502 -33.1863823 HYA  I
12.6951466 -33.6863785 HYA  O
12.6279583 -33.6883049 HYA  I
12.5607586 -33.6900215 HYA  I
12.4935570 -33.6915245 HYA  I
12.4263659 -33.6928139 HYA  I
12.3591623 -33.6938934 HYA  O
12.3592567 -34.6938896 HYA  I
12.3593531 -35.6938896 HYA  O
12.2921076 -35.6947556 HYA  I
12.2248716 -35.6954079 HYA  I
12.1576242 -35.6958466 HYA  I
12.0903778 -35.6960716 HYA  I
12.0231409 -35.6960831 HYA  I
11.9558945 -35.6958771 HYA  I
11.8886480 -35.6954613 HYA  I
11.8214111 -35.6948318 HYA  I
11.7541647 -35.6939888 HYA  I
11.6869202 -35.6929283 HYA  I
11.6196871 -35.6916618 HYA  I
11.5524445 -35.6901779 HYA  I
11.4852028 -35.6884842 HYA  I
11.4179735 -35.6865768 HYA  I
11.3507357 -35.6844597 HYA  I
11.2834997 -35.6821327 HYA  I
11.2162762 -35.6795959 HYA  I
11.1490450 -35.6768494 HYA  I
11.0986242 -35.6746559 HYA  O
11.0313978 -35.6715469 HYA  I
10.9641838 -35.6682320 HYA  I
10.9305677 -35.6664963 HYA  O
10.9309158 -34.6665039 HYA  I
10.9312563 -33.6665154 HYA  I
10.9315882 -32.6665230 HYA  I
10.9318590 -31.8332005 HYA  O
10.8647242 -31.8295822 HYA  I
10.7975826 -31.8257599 HYA  I
10.7304420 -31.8217373 HYA  I
10.6800919 -31.8185863 HYA  O
10.6804800 -30.8186016 HYA  I
10.6808596 -29.8186131 HYA  O
10.6137714 -29.8142414 HYA  I
10.5466766 -29.8096714 HYA  I
10.4795847 -29.8049030 HYA  I
10.4125061 -29.7999420 HYA  I
10.3454218 -29.7947845 HYA  O
10.3458796 -28.7948036 HYA  I
10.3463278 -27.7948189 HYA  I
10.3466225 -27.1281624 HYA  O
10.2795849 -27.1228161 HYA  I
10.2125607 -27.1172810 HYA  I
10.1455297 -27.1115551 HYA  I
10.0785017 -27.1056423 HYA  I
10.0114889 -27.0995464 HYA  I
 9.9444685 -27.0932636 HYA  I
 9.8774529 -27.0868015 HYA  I
 9.8439522 -27.0835037 HYA  O
 9.8445024 -26.0835304 HYA  I
 9.8450441 -25.0835571 HYA  I
 9.8453121 -24.5835705 HYA  O
 9.7783384 -24.5768433 HYA  I
 9.7113781 -24.5699406 HYA  I
 9.6444120 -24.5628624 HYA  I
 9.5774498 -24.5556126 HYA  I
 9.5105019 -24.5481949 HYA  I
 9.4602890 -24.5425186 HYA  O
 9.3933382 -24.5348091 HYA  I
 9.3263912 -24.5269337 HYA  I
 9.2594595 -24.5188999 HYA  I
 9.1925220 -24.5107040 HYA  I
 9.1757851 -24.5086308 HYA  O
 9.1764469 -23.5086708 HYA  I
 9.1770983 -22.5087128 HYA  I
 9.1777401 -21.5087528 HYA  I
 9.1783733 -20.5087910 HYA  I
 9.1789980 -19.5088310 HYA  O
 9.1121359 -19.5004501 HYA  I
 9.0452662 -19.4919167 HYA  I
 8.9784012 -19.4832325 HYA  I
 8.9115486 -19.4744034 HYA  I
 8.8446903 -19.4654274 HYA  I
 8.7778358 -19.4563084 HYA  I
 8.7109957 -19.4470539 HYA  I
 8.6775675 -19.4423733 HYA  O
 8.6782656 -18.4424229 HYA  I
 8.6789560 -17.4424706 HYA  O
 8.6121416 -17.4330139 HYA  I
 8.5453205 -17.4234238 HYA  I
 8.4785013 -17.4137058 HYA  I
 8.4618063 -17.4112568 HYA  O
 8.4625196 -16.4113102 HYA  I
 8.4632254 -15.4113626 HYA  I
 8.4639244 -14.4114132 HYA  I
 8.4646168 -13.4114637 HYA  I
 8.4653044 -12.4115152 HYA  I
 8.4659853 -11.4115648 HYA  O
 8.3992252 -11.4016972 HYA  I
 8.3324671 -11.3917074 HYA  I
 8.2657213 -11.3815985 HYA  I
 8.1989679 -11.3713732 HYA  I
 8.1822786 -11.3687992 HYA  O
 3.2241793 -67.0358200 HYI  O
 3.2895663 -67.0448608 HYI  I
 3.3549676 -67.0540314 HYI  I
 3.4204030 -67.0633392 HYI  I
 3.4858632 -67.0727844 HYI  I
 3.5513384 -67.0823517 HYI  I
 3.6168494 -67.0920486 HYI  I
 3.6823862 -67.1018753 HYI  I
 3.7479391 -67.1118164 HYI  I
 3.8135288 -67.1218796 HYI  I
 3.8791449 -67.1320496 HYI  I
 3.9447792 -67.1423416 HYI  I
 4.0104504 -67.1527405 HYI  I
 4.0761495 -67.1632462 HYI  I
 4.1418672 -67.1738510 HYI  I
 4.2076230 -67.1845627 HYI  I
 4.2734079 -67.1953735 HYI  I
 4.3392124 -67.2062683 HYI  I
 4.4050560 -67.2172623 HYI  I
 4.4709296 -67.2283401 HYI  I
 4.5368228 -67.2395020 HYI  I
 4.5862679 -67.2479248 HYI  O
 4.5809736 -68.2474747 HYI  I
 4.5751948 -69.2469864 HYI  I
 4.5721016 -69.7467194 HYI  O
 4.5654535 -70.7461472 HYI  I
 4.5581069 -71.7455215 HYI  I
 4.5499396 -72.7448273 HYI  I
 4.5408010 -73.7440414 HYI  I
 4.5304990 -74.7431641 HYI  O
 4.4650197 -74.7320099 HYI  I
 4.3995757 -74.7209396 HYI  I
 4.3341770 -74.7099533 HYI  I
 4.2688332 -74.6990585 HYI  I
 4.2035236 -74.6882629 HYI  I
 4.1382575 -74.6775589 HYI  I
 4.0730448 -74.6669540 HYI  I
 4.0078645 -74.6564560 HYI  I
 3.9427269 -74.6460571 HYI  I
 3.8776407 -74.6357727 HYI  I
 3.8125858 -74.6255951 HYI  I
 3.7475715 -74.6155396 HYI  I
 3.6826072 -74.6055984 HYI  I
 3.6176727 -74.5957718 HYI  I
 3.5527773 -74.5860748 HYI  I
 3.4879296 -74.5764999 HYI  I
 3.4717188 -74.5741272 HYI  O
 3.4619200 -75.5734100 HYI  I
 3.4506960 -76.5725937 HYI  I
 3.4377027 -77.5716400 HYI  I
 3.4224768 -78.5705338 HYI  I
 3.4043772 -79.5691986 HYI  I
 3.3824916 -80.5676041 HYI  I
 3.3554776 -81.5656281 HYI  I
 3.3394437 -82.0644531 HYI  O
 3.2766023 -82.0553055 HYI  I
 3.2138369 -82.0462952 HYI  I
 3.1511281 -82.0374222 HYI  I
 3.0884836 -82.0286789 HYI  I
 3.0259116 -82.0200882 HYI  I
 2.9633923 -82.0116272 HYI  I
 2.9009335 -82.0033112 HYI  I
 2.8385437 -81.9951477 HYI  I
 2.7762027 -81.9871216 HYI  I
 2.7139189 -81.9792557 HYI  I
 2.6517000 -81.9715347 HYI  I
 2.5895264 -81.9639740 HYI  I
 2.5274062 -81.9565659 HYI  I
